id,x,y,label
3153,5.591,4.347,normal
3154,5.274,5.193,normal
3155,4.817,5.833,normal
3156,4.905,5.236,normal
3157,5.276,4.982,normal
3158,4.91,5.244,normal
3159,4.629,4.902,normal
3160,4.662,5.217,normal
3161,4.705,4.656,normal
3162,5.311,5.102,normal
3163,4.921,5.262,normal
3164,5.569,5.346,normal
3165,5.427,4.799,normal
3166,4.855,4.638,normal
3167,5.0,4.788,normal
3168,3.789,4.839,normal
3169,5.366,5.264,normal
3170,4.835,4.803,normal
3171,4.678,4.847,normal
3172,4.749,5.243,normal
3173,5.199,4.313,normal
3174,4.634,5.182,normal
3175,4.639,5.223,normal
3176,5.312,5.007,normal
3177,5.398,5.813,normal
3178,5.161,4.827,normal
3179,5.284,5.26,normal
3180,5.46,4.702,normal
3181,4.649,5.045,normal
3182,5.176,4.414,normal
3183,4.98,5.37,normal
3184,5.22,4.754,normal
3185,5.196,5.06,normal
3186,4.995,4.675,normal
3187,5.21,5.475,normal
3188,4.849,4.821,normal
3189,5.124,5.062,normal
3190,5.114,4.937,normal
3191,5.002,4.679,normal
3192,4.823,4.955,normal
3193,5.38,4.935,normal
3194,4.711,5.252,normal
3195,5.113,5.157,normal
3196,4.799,4.537,normal
3197,5.697,4.848,normal
3198,5.007,5.223,normal
3199,5.111,5.35,normal
3200,5.188,4.462,normal
3201,4.939,4.647,normal
3202,5.065,4.716,normal
3203,5.144,4.5,normal
3204,4.879,4.82,normal
3205,4.574,4.974,normal
3206,4.969,4.791,normal
3207,4.483,4.668,normal
3208,4.625,5.399,normal
3209,4.779,5.044,normal
3210,4.892,4.81,normal
3211,5.411,5.034,normal
3212,4.949,4.606,normal
3213,4.969,5.254,normal
3214,5.107,4.432,normal
3215,5.413,5.189,normal
3216,4.792,5.239,normal
3217,5.071,5.145,normal
3218,5.196,4.736,normal
3219,4.884,4.928,normal
3220,4.898,4.851,normal
3221,4.341,5.387,normal
3222,4.876,5.146,normal
3223,5.395,5.147,normal
3224,5.376,4.992,normal
3225,4.988,5.013,normal
3226,5.58,5.366,normal
3227,4.803,4.581,normal
3228,5.048,5.561,normal
3229,4.549,4.578,normal
3230,4.817,5.06,normal
3231,4.924,5.087,normal
3232,5.346,5.597,normal
3233,4.767,5.327,normal
3234,4.727,4.921,normal
3235,4.73,4.814,normal
3236,5.001,4.885,normal
3237,4.884,4.555,normal
3238,4.818,4.932,normal
3239,4.966,5.135,normal
3240,5.026,4.92,normal
3241,5.266,4.336,normal
3242,5.962,4.759,normal
3243,4.533,5.263,normal
3244,5.136,4.907,normal
3245,4.886,5.02,normal
3246,5.397,5.117,normal
3247,5.188,5.106,normal
3248,5.311,4.35,normal
3249,4.829,4.877,normal
3250,5.471,4.442,normal
3251,4.523,5.055,normal
3252,5.359,4.548,normal
3253,4.566,4.709,normal
3254,5.167,4.762,normal
3255,4.989,5.066,normal
3256,5.389,5.23,normal
3257,5.342,4.933,normal
3258,5.056,4.79,normal
3259,5.521,5.25,normal
3260,4.919,4.792,normal
3261,4.928,5.284,normal
3262,4.891,5.253,normal
3263,4.988,5.316,normal
3264,4.661,4.667,normal
3265,5.065,4.872,normal
3266,4.854,5.26,normal
3267,4.924,5.403,normal
3268,5.071,4.746,normal
3269,5.256,4.781,normal
3270,5.113,4.518,normal
3271,5.09,5.528,normal
3272,4.945,5.305,normal
3273,5.222,4.876,normal
3274,5.018,5.17,normal
3275,5.374,4.956,normal
3276,4.684,4.674,normal
3277,4.668,4.749,normal
3278,4.958,4.922,normal
3279,5.393,5.115,normal
3280,5.196,5.065,normal
3281,4.669,5.358,normal
3282,4.538,4.911,normal
3283,4.778,4.777,normal
3284,5.187,4.929,normal
3285,5.238,4.971,normal
3286,5.413,5.275,normal
3287,4.979,4.867,normal
3288,4.734,5.023,normal
3289,4.717,5.34,normal
3290,5.062,4.781,normal
3291,4.802,4.962,normal
3292,5.203,5.002,normal
3293,5.226,4.621,normal
3294,4.863,5.328,normal
3295,4.797,4.95,normal
3296,4.561,4.751,normal
3297,5.6,4.871,normal
3298,5.018,4.697,normal
3299,4.992,5.228,normal
3300,5.06,5.042,normal
3301,5.054,5.509,normal
3302,5.12,5.013,normal
3303,4.898,5.207,normal
3304,5.199,4.73,normal
3305,5.354,4.846,normal
3306,5.567,5.329,normal
3307,5.834,4.754,normal
3308,4.995,4.785,normal
3309,5.161,4.843,normal
3310,4.395,4.419,normal
3311,4.56,5.528,normal
3312,5.103,4.825,normal
3313,4.84,4.305,normal
3314,4.832,5.054,normal
3315,4.688,5.132,normal
3316,5.074,4.838,normal
3317,4.821,5.013,normal
3318,5.405,5.105,normal
3319,5.169,5.326,normal
3320,4.72,5.195,normal
3321,5.175,4.927,normal
3322,5.189,4.951,normal
3323,4.966,4.794,normal
3324,4.674,4.853,normal
3325,5.109,4.891,normal
3326,4.843,5.14,normal
3327,5.515,4.234,normal
3328,4.364,4.898,normal
3329,4.966,5.3,normal
3330,5.326,4.664,normal
3331,4.372,4.916,normal
3332,4.76,4.814,normal
3333,4.913,4.874,normal
3334,5.242,4.649,normal
3335,5.599,5.329,normal
3336,5.06,5.169,normal
3337,5.405,4.736,normal
3338,5.074,4.953,normal
3339,5.451,5.248,normal
3340,4.5,5.175,normal
3341,5.334,4.761,normal
3342,5.233,4.9,normal
3343,4.731,4.942,normal
3344,4.803,4.786,normal
3345,5.843,5.499,normal
3346,4.743,5.03,normal
3347,4.832,4.712,normal
3348,4.761,5.046,normal
3349,5.007,4.968,normal
3350,4.682,5.569,normal
3351,5.713,4.718,normal
3352,4.768,5.181,normal
3353,4.723,5.159,normal
3354,5.103,5.066,normal
3355,5.238,5.37,normal
3356,4.796,4.864,normal
3357,4.698,4.995,normal
3358,5.001,5.047,normal
3359,4.843,5.418,normal
3360,5.002,4.613,normal
3361,5.134,4.769,normal
3362,4.611,4.986,normal
3363,5.287,4.626,normal
3364,4.609,4.788,normal
3365,4.045,4.968,normal
3366,4.86,4.886,normal
3367,4.685,5.282,normal
3368,5.305,4.782,normal
3369,4.832,4.988,normal
3370,4.872,4.406,normal
3371,4.884,5.095,normal
3372,4.999,5.499,normal
3373,5.625,4.547,normal
3374,5.129,4.66,normal
3375,4.907,4.954,normal
3376,5.515,5.205,normal
3377,5.427,4.977,normal
3378,5.398,5.051,normal
3379,5.086,4.92,normal
3380,5.063,5.32,normal
3381,4.561,4.869,normal
3382,5.18,5.059,normal
3383,4.918,4.184,normal
3384,4.496,4.883,normal
3385,4.741,4.88,normal
3386,5.087,5.144,normal
3387,5.132,4.385,normal
3388,4.706,5.117,normal
3389,4.83,5.253,normal
3390,5.378,4.662,normal
3391,5.082,4.527,normal
3392,5.66,4.548,normal
3393,5.615,5.077,normal
3394,5.011,5.356,normal
3395,4.734,4.664,normal
3396,5.137,4.823,normal
3397,5.184,4.599,normal
3398,5.102,5.401,normal
3399,4.287,4.981,normal
3400,4.872,5.085,normal
3401,5.234,5.133,normal
3402,5.017,5.085,normal
3403,5.209,4.937,normal
3404,4.762,4.652,normal
3405,5.292,4.793,normal
3406,4.526,3.942,normal
3407,5.194,4.923,normal
3408,4.684,4.74,normal
3409,5.612,4.781,normal
3410,4.912,4.857,normal
3411,4.885,5.465,normal
3412,4.858,5.364,normal
3413,4.863,4.584,normal
3414,5.035,5.462,normal
3415,4.396,4.743,normal
3416,4.819,5.17,normal
3417,5.063,5.144,normal
3418,5.263,5.045,normal
3419,5.426,5.296,normal
3420,4.97,5.193,normal
3421,5.128,5.339,normal
3422,5.279,4.669,normal
3423,4.911,4.342,normal
3424,5.508,4.962,normal
3425,5.053,4.948,normal
3426,5.46,4.981,normal
3427,4.578,4.978,normal
3428,4.895,5.036,normal
3429,5.147,5.432,normal
3430,5.33,4.616,normal
3431,5.278,4.919,normal
3432,5.83,5.225,normal
3433,5.477,5.478,normal
3434,4.555,4.968,normal
3435,4.855,5.073,normal
3436,4.682,4.884,normal
3437,4.913,5.211,normal
3438,5.18,4.815,normal
3439,4.515,4.774,normal
3440,4.895,5.383,normal
3441,5.208,4.69,normal
3442,4.867,5.076,normal
3443,5.045,5.058,normal
3444,5.052,4.714,normal
3445,4.947,4.394,normal
3446,5.357,4.642,normal
3447,5.036,5.235,normal
3448,4.909,4.64,normal
3449,4.741,4.894,normal
3450,5.028,5.278,normal
3451,4.676,4.866,normal
3452,5.116,5.142,normal
3453,4.55,4.217,normal
3454,5.447,5.04,normal
3455,5.407,4.516,normal
3456,4.92,5.113,normal
3457,4.603,4.802,normal
3458,5.253,5.61,normal
3459,4.634,4.894,normal
3460,5.165,4.755,normal
3461,5.282,4.842,normal
3462,5.387,5.787,normal
3463,4.813,4.946,normal
3464,4.849,4.589,normal
3465,4.772,5.092,normal
3466,5.246,5.242,normal
3467,5.449,4.792,normal
3468,5.015,4.676,normal
3469,5.553,5.235,normal
3470,5.116,4.45,normal
3471,4.374,5.026,normal
3472,4.941,4.619,normal
3473,4.985,4.806,normal
3474,5.257,5.778,normal
3475,4.837,4.75,normal
3476,5.284,5.199,normal
3477,4.866,4.812,normal
3478,5.555,5.292,normal
3479,4.776,5.296,normal
3480,5.006,4.964,normal
3481,5.478,4.999,normal
3482,4.764,5.49,normal
3483,5.123,4.683,normal
3484,5.1,5.299,normal
3485,5.326,5.097,normal
3486,4.798,4.515,normal
3487,5.119,5.302,normal
3488,4.967,5.374,normal
3489,4.837,5.391,normal
3490,5.185,5.065,normal
3491,5.345,5.01,normal
3492,5.027,4.557,normal
3493,4.896,4.503,normal
3494,4.806,4.694,normal
3495,5.036,4.771,normal
3496,4.517,5.486,normal
3497,4.545,4.907,normal
3498,4.528,5.13,normal
3499,4.943,5.296,normal
3500,5.161,5.056,normal
3501,4.874,4.875,normal
3502,5.41,5.488,normal
3503,4.945,4.859,normal
3504,4.838,4.97,normal
3505,4.612,4.874,normal
3506,5.519,4.713,normal
3507,5.219,5.163,normal
3508,4.589,5.366,normal
3509,5.318,4.904,normal
3510,4.82,4.146,normal
3511,4.826,4.883,normal
3512,5.53,4.779,normal
3513,5.123,4.747,normal
3514,5.24,4.913,normal
3515,5.41,4.994,normal
3516,5.574,5.057,normal
3517,4.592,4.916,normal
3518,4.966,5.09,normal
3519,5.248,4.347,normal
3520,4.952,4.662,normal
3521,4.834,5.288,normal
3522,5.033,5.26,normal
3523,4.889,5.131,normal
3524,4.976,5.74,normal
3525,4.785,4.844,normal
3526,5.005,5.113,normal
3527,5.199,4.692,normal
3528,5.451,5.167,normal
3529,4.982,5.742,normal
3530,4.684,4.545,normal
3531,4.797,4.83,normal
3532,5.542,5.086,normal
3533,5.168,5.213,normal
3534,5.338,4.589,normal
3535,4.994,4.85,normal
3536,4.99,4.617,normal
3537,5.161,4.996,normal
3538,4.954,5.058,normal
3539,5.082,5.012,normal
3540,4.959,5.284,normal
3541,5.012,4.929,normal
3542,4.872,4.759,normal
3543,5.351,5.065,normal
3544,5.321,4.174,normal
3545,4.988,4.927,normal
3546,5.09,4.131,normal
3547,5.076,5.196,normal
3548,4.986,4.684,normal
3549,4.536,4.685,normal
3550,5.213,4.782,normal
3551,5.208,5.216,normal
3552,5.085,4.729,normal
3553,4.913,5.129,normal
3554,4.907,4.847,normal
3555,4.521,5.268,normal
3556,4.77,4.896,normal
3557,4.819,4.723,normal
3558,5.054,5.158,normal
3559,5.091,4.776,normal
3560,5.146,4.75,normal
3561,4.931,4.585,normal
3562,5.214,5.261,normal
3563,4.779,4.791,normal
3564,5.42,5.14,normal
3565,4.897,4.738,normal
3566,4.865,5.13,normal
3567,5.458,4.629,normal
3568,4.994,4.913,normal
3569,5.053,4.992,normal
3570,5.535,4.789,normal
3571,5.51,5.216,normal
3572,4.847,4.761,normal
3573,4.694,5.135,normal
3574,4.972,5.137,normal
3575,4.677,5.239,normal
3576,5.126,4.51,normal
3577,5.046,4.614,normal
3578,4.877,4.696,normal
3579,5.259,4.997,normal
3580,5.046,5.303,normal
3581,4.947,4.764,normal
3582,5.071,4.769,normal
3583,5.234,5.153,normal
3584,4.034,5.037,normal
3585,4.845,4.675,normal
3586,5.173,4.937,normal
3587,4.839,5.345,normal
3588,4.897,5.094,normal
3589,4.992,4.601,normal
3590,4.889,4.809,normal
3591,5.24,5.252,normal
3592,5.005,5.325,normal
3593,4.486,5.288,normal
3594,4.886,4.982,normal
3595,4.611,5.257,normal
3596,5.209,5.055,normal
3597,5.256,4.886,normal
3598,5.149,4.894,normal
3599,4.698,4.663,normal
3600,5.324,5.185,normal
3601,5.211,4.38,normal
3602,5.104,4.456,normal
3603,4.946,4.888,normal
3604,4.472,4.922,normal
3605,5.171,5.064,normal
3606,5.282,4.892,normal
3607,4.722,5.606,normal
3608,5.513,5.072,normal
3609,4.75,4.539,normal
3610,5.476,5.103,normal
3611,5.639,5.121,normal
3612,4.942,4.97,normal
3613,5.395,4.862,normal
3614,5.466,4.918,normal
3615,4.965,4.794,normal
3616,5.743,4.432,normal
3617,5.211,4.787,normal
3618,5.024,4.752,normal
3619,4.819,5.401,normal
3620,4.61,4.572,normal
3621,5.087,4.776,normal
3622,5.445,4.873,normal
3623,4.52,5.313,normal
3624,4.978,4.414,normal
3625,5.448,4.925,normal
3626,4.949,5.077,normal
3627,4.831,4.946,normal
3628,5.097,4.888,normal
3629,5.109,5.113,normal
3630,4.939,4.917,normal
3631,5.003,4.933,normal
3632,5.391,4.641,normal
3633,4.835,4.901,normal
3634,5.398,5.24,normal
3635,4.736,5.185,normal
3636,4.447,4.713,normal
3637,4.833,5.153,normal
3638,5.027,5.211,normal
3639,5.478,4.71,normal
3640,4.836,4.233,normal
3641,5.173,5.168,normal
3642,5.017,4.793,normal
3643,4.405,4.92,normal
3644,5.365,5.02,normal
3645,5.41,4.696,normal
3646,5.324,5.253,normal
3647,5.062,5.155,normal
3648,5.209,4.385,normal
3649,4.623,4.497,normal
3650,5.948,4.984,normal
3651,5.016,4.646,normal
3652,4.972,5.051,normal
3653,5.247,4.585,normal
3654,5.437,5.172,normal
3655,4.552,5.001,normal
3656,5.258,4.478,normal
3657,4.969,5.004,normal
3658,5.154,5.699,normal
3659,4.732,5.132,normal
3660,4.686,5.062,normal
3661,4.569,5.046,normal
3662,5.207,4.938,normal
3663,5.045,4.81,normal
3664,5.036,4.78,normal
3665,5.188,4.898,normal
3666,4.548,4.668,normal
3667,4.834,4.891,normal
3668,4.941,4.975,normal
3669,4.674,5.552,normal
3670,5.196,4.6,normal
3671,4.792,4.742,normal
3672,4.836,4.887,normal
3673,5.08,5.038,normal
3674,5.099,4.827,normal
3675,5.046,5.064,normal
3676,4.767,4.999,normal
3677,5.056,5.347,normal
3678,5.273,5.202,normal
3679,5.046,5.049,normal
3680,5.281,4.356,normal
3681,5.227,5.127,normal
3682,5.095,4.968,normal
3683,4.78,4.707,normal
3684,4.724,5.005,normal
3685,5.55,5.191,normal
3686,5.208,5.01,normal
3687,4.885,5.911,normal
3688,5.151,4.581,normal
3689,4.724,5.228,normal
3690,4.783,4.926,normal
3691,5.049,5.154,normal
3692,4.59,5.169,normal
3693,4.999,4.763,normal
3694,4.698,5.07,normal
3695,4.897,4.72,normal
3696,5.273,5.387,normal
3697,4.95,4.855,normal
3698,4.86,5.146,normal
3699,4.873,4.7,normal
3700,5.662,5.643,normal
3701,4.701,4.917,normal
3702,4.709,4.659,normal
3703,5.039,5.15,normal
3704,4.94,5.015,normal
3705,5.233,4.976,normal
3706,5.199,5.016,normal
3707,5.087,5.175,normal
3708,4.81,4.213,normal
3709,4.919,5.331,normal
3710,4.419,5.556,normal
3711,5.018,4.962,normal
3712,5.374,5.212,normal
3713,4.641,5.398,normal
3714,4.698,4.916,normal
3715,4.732,5.018,normal
3716,4.704,4.571,normal
3717,4.571,5.142,normal
3718,4.95,5.164,normal
3719,5.027,5.06,normal
3720,5.298,4.866,normal
3721,5.377,5.392,normal
3722,4.44,4.957,normal
3723,4.714,4.693,normal
3724,4.94,5.147,normal
3725,4.775,5.001,normal
3726,5.312,4.963,normal
3727,5.548,4.858,normal
3728,5.369,4.93,normal
3729,4.641,4.716,normal
3730,4.692,5.268,normal
3731,4.798,4.408,normal
3732,5.13,4.836,normal
3733,5.179,5.262,normal
3734,4.93,5.223,normal
3735,4.977,5.085,normal
3736,4.847,4.834,normal
3737,5.292,4.576,normal
3738,4.983,4.943,normal
3739,4.99,5.057,normal
3740,4.828,4.874,normal
3741,5.256,5.744,normal
3742,4.964,5.452,normal
3743,5.087,5.067,normal
3744,4.9,5.044,normal
3745,4.579,4.715,normal
3746,5.38,5.018,normal
3747,5.326,4.434,normal
3748,4.968,5.093,normal
3749,4.803,4.925,normal
3750,5.701,5.195,normal
3751,5.254,5.072,normal
3752,5.162,4.698,normal
3753,5.042,4.243,normal
3754,5.23,4.837,normal
3755,5.297,4.652,normal
3756,4.994,5.295,normal
3757,5.032,4.901,normal
3758,4.632,4.569,normal
3759,4.818,5.061,normal
3760,5.154,5.132,normal
3761,4.72,4.868,normal
3762,4.9,5.423,normal
3763,5.269,4.51,normal
3764,5.5,5.062,normal
3765,5.172,5.049,normal
3766,5.26,4.651,normal
3767,4.361,5.075,normal
3768,4.996,5.089,normal
3769,5.171,5.184,normal
3770,5.217,5.776,normal
3771,4.971,5.528,normal
3772,5.176,5.119,normal
3773,5.296,5.097,normal
3774,4.862,4.714,normal
3775,5.364,5.046,normal
3776,4.798,5.647,normal
3777,4.514,4.986,normal
3778,5.27,5.313,normal
3779,4.958,4.868,normal
3780,4.994,4.872,normal
3781,5.502,5.289,normal
3782,5.594,4.789,normal
3783,4.717,4.956,normal
3784,4.837,5.155,normal
3785,4.907,5.211,normal
3786,4.82,4.988,normal
3787,5.296,4.291,normal
3788,5.287,4.763,normal
3789,4.925,5.204,normal
3790,4.676,5.252,normal
3791,5.097,5.145,normal
3792,4.195,4.79,normal
3793,4.938,4.346,normal
3794,4.707,4.894,normal
3795,5.182,4.796,normal
3796,4.893,4.979,normal
3797,4.92,4.682,normal
3798,4.675,4.573,normal
3799,5.078,4.918,normal
3800,4.698,5.035,normal
3801,9.144,1.191,normal
3802,9.163,1.402,normal
3803,9.107,1.077,normal
3804,8.96,1.51,normal
3805,8.976,1.07,normal
3806,9.39,1.438,normal
3807,9.102,0.165,normal
3808,8.655,0.736,normal
3809,9.222,0.941,normal
3810,8.897,0.865,normal
3811,9.503,1.416,normal
3812,8.605,0.646,normal
3813,9.101,0.514,normal
3814,8.969,0.905,normal
3815,8.968,1.322,normal
3816,8.887,0.585,normal
3817,8.78,0.575,normal
3818,8.84,0.912,normal
3819,8.833,0.927,normal
3820,9.017,0.681,normal
3821,9.028,0.964,normal
3822,8.884,0.875,normal
3823,8.777,1.162,normal
3824,9.471,0.943,normal
3825,8.736,0.758,normal
3826,9.358,1.416,normal
3827,9.192,1.043,normal
3828,8.965,0.802,normal
3829,8.851,0.849,normal
3830,9.232,0.745,normal
3831,8.634,0.683,normal
3832,9.423,1.498,normal
3833,9.085,1.815,normal
3834,9.058,0.988,normal
3835,9.297,1.136,normal
3836,9.302,0.812,normal
3837,8.445,0.949,normal
3838,8.803,1.145,normal
3839,8.975,1.266,normal
3840,9.287,1.146,normal
3841,8.801,0.739,normal
3842,9.0,0.921,normal
3843,9.336,1.247,normal
3844,8.905,1.285,normal
3845,9.148,1.609,normal
3846,9.081,0.89,normal
3847,8.435,0.464,normal
3848,9.34,1.276,normal
3849,9.043,0.74,normal
3850,9.035,0.576,normal
3851,8.842,1.192,normal
3852,8.882,1.901,normal
3853,8.802,1.219,normal
3854,8.603,1.207,normal
3855,9.337,0.898,normal
3856,9.417,0.675,normal
3857,9.079,1.365,normal
3858,9.342,1.344,normal
3859,9.26,1.203,normal
3860,9.282,0.854,normal
3861,8.571,1.267,normal
3862,9.045,0.817,normal
3863,8.715,0.553,normal
3864,9.637,0.717,normal
3865,8.672,0.879,normal
3866,8.86,1.021,normal
3867,8.965,1.24,normal
3868,8.917,1.295,normal
3869,8.685,0.993,normal
3870,8.914,1.17,normal
3871,9.051,0.794,normal
3872,8.867,0.953,normal
3873,9.032,0.877,normal
3874,8.947,1.109,normal
3875,9.093,1.173,normal
3876,8.856,0.745,normal
3877,8.941,1.134,normal
3878,8.93,1.272,normal
3879,9.025,1.005,normal
3880,9.215,1.325,normal
3881,9.586,1.16,normal
3882,8.765,1.17,normal
3883,8.738,1.255,normal
3884,9.367,1.316,normal
3885,9.535,0.797,normal
3886,8.942,0.637,normal
3887,8.951,0.71,normal
3888,8.25,1.235,normal
3889,9.404,1.068,normal
3890,9.062,1.225,normal
3891,9.065,0.632,normal
3892,8.745,0.935,normal
3893,9.236,0.212,normal
3894,9.008,1.438,normal
3895,9.276,1.242,normal
3896,9.516,1.278,normal
3897,9.053,0.765,normal
3898,9.038,1.331,normal
3899,9.262,0.947,normal
3900,8.541,0.753,normal
3901,9.096,0.681,normal
3902,8.869,0.555,normal
3903,9.141,1.487,normal
3904,9.051,0.727,normal
3905,9.548,1.039,normal
3906,9.252,0.55,normal
3907,8.739,1.33,normal
3908,9.367,1.284,normal
3909,9.418,1.706,normal
3910,9.064,0.827,normal
3911,9.234,1.123,normal
3912,9.014,1.057,normal
3913,9.745,0.515,normal
3914,8.421,1.44,normal
3915,8.931,0.686,normal
3916,9.504,0.852,normal
3917,8.93,0.632,normal
3918,9.0,0.99,normal
3919,9.107,1.513,normal
3920,8.562,0.733,normal
3921,8.84,1.625,normal
3922,8.375,0.658,normal
3923,9.01,0.936,normal
3924,8.873,1.437,normal
3925,9.199,1.263,normal
3926,8.903,0.973,normal
3927,8.884,0.938,normal
3928,8.914,0.971,normal
3929,8.981,0.394,normal
3930,9.319,0.629,normal
3931,9.399,1.25,normal
3932,9.605,1.641,normal
3933,8.516,0.885,normal
3934,8.914,0.955,normal
3935,9.165,1.312,normal
3936,9.139,1.205,normal
3937,9.507,0.904,normal
3938,9.169,0.423,normal
3939,8.852,0.716,normal
3940,8.838,1.252,normal
3941,8.754,1.285,normal
3942,8.991,0.725,normal
3943,8.829,1.38,normal
3944,8.983,1.334,normal
3945,8.83,1.218,normal
3946,8.89,1.018,normal
3947,9.48,1.581,normal
3948,9.107,0.902,normal
3949,9.401,0.871,normal
3950,9.047,0.924,normal
3951,9.02,0.706,normal
3952,8.826,1.407,normal
3953,8.643,1.192,normal
3954,8.822,0.752,normal
3955,8.966,0.191,normal
3956,8.729,0.675,normal
3957,9.126,0.61,normal
3958,8.554,0.438,normal
3959,9.43,1.077,normal
3960,8.996,0.926,normal
3961,8.934,0.85,normal
3962,9.332,0.833,normal
3963,9.463,1.011,normal
3964,8.606,1.725,normal
3965,9.037,0.822,normal
3966,8.815,0.976,normal
3967,8.86,0.629,normal
3968,9.197,1.415,normal
3969,8.551,0.13,normal
